-0.082457,0.5031,-0.65908
-0.082457,0.50584,-0.65908
-0.082457,0.50857,-0.65908
-0.082457,0.51129,-0.65909
-0.082457,0.514,-0.65909
-0.082457,0.51671,-0.6591
-0.082457,0.51941,-0.65911
-0.082457,0.52211,-0.65912
-0.082457,0.5248,-0.65912
-0.082457,0.52749,-0.65913
-0.082457,0.53018,-0.65914
-0.082457,0.53285,-0.65915
-0.082457,0.53552,-0.65916
-0.082457,0.53819,-0.65917
-0.082457,0.54086,-0.65917
-0.082457,0.54351,-0.65918
-0.082457,0.54617,-0.65919
-0.082457,0.54881,-0.65919
-0.082457,0.55144,-0.6592
-0.082455,0.55408,-0.6592
-0.082454,0.55671,-0.6592
-0.082454,0.55933,-0.65921
-0.082454,0.56194,-0.65921
-0.082455,0.56454,-0.65922
-0.082456,0.56714,-0.65922
-0.082457,0.56973,-0.65923
-0.082457,0.5723,-0.65923
-0.082458,0.57488,-0.65923
-0.082458,0.57744,-0.65923
-0.082458,0.57999,-0.65923
-0.08246,0.58253,-0.65923
-0.082462,0.58506,-0.65923
-0.082461,0.58758,-0.65922
-0.08246,0.5901,-0.65922
-0.082459,0.59261,-0.65922
-0.082458,0.59511,-0.65923
-0.082458,0.59759,-0.65923
-0.082457,0.60006,-0.65924
-0.082456,0.60253,-0.65925
-0.082453,0.605,-0.65926
-0.082449,0.60745,-0.65928
-0.082444,0.60989,-0.6593
-0.082439,0.61232,-0.65933
-0.082432,0.61473,-0.65935
-0.082425,0.61714,-0.65938
-0.082415,0.61953,-0.65941
-0.082404,0.62191,-0.65944
-0.082391,0.62428,-0.65947
-0.082377,0.62663,-0.6595
-0.082362,0.62898,-0.65953
-0.082344,0.63132,-0.65956
-0.082323,0.63365,-0.65959
-0.0823,0.63596,-0.65961
-0.082275,0.63826,-0.65965
-0.082247,0.64055,-0.65968
-0.082215,0.64282,-0.65971
-0.082183,0.64508,-0.65974
-0.082147,0.64733,-0.65977
-0.082108,0.64957,-0.65979
-0.082068,0.6518,-0.65982
-0.082024,0.65401,-0.65985
-0.081978,0.65621,-0.65987
-0.081927,0.65841,-0.65989
-0.081875,0.66059,-0.65991
-0.081819,0.66275,-0.65993
-0.081761,0.6649,-0.65995
-0.0817,0.66702,-0.65997
-0.081634,0.66914,-0.65999
-0.081566,0.67124,-0.66001
-0.081494,0.67334,-0.66002
-0.081422,0.67541,-0.66004
-0.081349,0.67748,-0.66006
-0.081275,0.67952,-0.66008
-0.081197,0.68154,-0.6601
-0.081118,0.68356,-0.66012
-0.081037,0.68557,-0.66014
-0.080956,0.68755,-0.66016
-0.080876,0.68952,-0.66018
-0.080793,0.69148,-0.66021
-0.080711,0.69342,-0.66023
-0.080628,0.69535,-0.66026
-0.080545,0.69727,-0.66029
-0.08046,0.69917,-0.66033
-0.080375,0.70105,-0.66037
-0.080289,0.70292,-0.66041
-0.080202,0.70478,-0.66046
-0.080116,0.70661,-0.66052
-0.08003,0.70844,-0.66057
-0.079941,0.71026,-0.66063
-0.079851,0.71207,-0.66069
-0.079761,0.71386,-0.66075
-0.079671,0.71564,-0.66083
-0.079582,0.71739,-0.6609
-0.079493,0.71912,-0.66099
-0.079403,0.72085,-0.66107
-0.079311,0.72256,-0.66115
-0.07922,0.72426,-0.66123
-0.079126,0.72593,-0.66132
-0.079031,0.72758,-0.6614
-0.078929,0.72922,-0.66148
-0.078822,0.73084,-0.66156
-0.078705,0.73243,-0.66164
-0.078586,0.734,-0.66173
-0.078456,0.73555,-0.66182
-0.078317,0.73709,-0.66192
-0.078167,0.73862,-0.66203
-0.078008,0.74014,-0.66216
-0.077834,0.74164,-0.66231
-0.077647,0.74312,-0.66249
-0.077442,0.7446,-0.66269
-0.077224,0.74607,-0.66293
-0.076991,0.74755,-0.66319
-0.076744,0.749,-0.6635
-0.076486,0.75045,-0.66386
-0.076213,0.7519,-0.66426
-0.075929,0.75335,-0.6647
-0.075633,0.7548,-0.6652
-0.075326,0.75625,-0.66575
-0.075015,0.7577,-0.66636
-0.074699,0.75917,-0.66703
-0.074381,0.76064,-0.66775
-0.074067,0.7621,-0.66853
-0.073754,0.76358,-0.66937
-0.073444,0.76507,-0.67027
-0.073141,0.76656,-0.67123
-0.072843,0.76806,-0.67226
-0.072554,0.76956,-0.67334
-0.072275,0.77108,-0.6745
-0.072004,0.77261,-0.67571
-0.071744,0.77415,-0.677
-0.071492,0.77571,-0.67836
-0.071248,0.77728,-0.67979
-0.071012,0.77886,-0.68129
-0.07078,0.78046,-0.68287
-0.07055,0.78208,-0.68452
-0.070322,0.78371,-0.68625
-0.070094,0.78536,-0.68806
-0.069864,0.78704,-0.68994
-0.069632,0.78874,-0.69192
-0.069398,0.79045,-0.69397
-0.06916,0.79217,-0.69612
-0.068922,0.79392,-0.69835
-0.068681,0.79569,-0.70067
-0.068435,0.7975,-0.70309
-0.06819,0.79934,-0.70561
-0.067946,0.80119,-0.70823
-0.067702,0.80306,-0.71094
-0.067459,0.80496,-0.71375
-0.067218,0.80689,-0.71666
-0.066982,0.80884,-0.71966
-0.066755,0.81082,-0.72277
-0.066537,0.81281,-0.72597
-0.066331,0.81484,-0.72928
-0.066134,0.8169,-0.73269
-0.065952,0.81899,-0.73619
-0.065782,0.82111,-0.7398
-0.065626,0.82325,-0.74352
-0.065483,0.82541,-0.74735
-0.065352,0.8276,-0.75129
-0.065235,0.82984,-0.75535
-0.065131,0.8321,-0.75951
-0.065039,0.83439,-0.76378
-0.064959,0.83671,-0.76819
-0.064885,0.83906,-0.77271
-0.064819,0.84145,-0.77735
-0.064759,0.84388,-0.78213
-0.064702,0.84633,-0.78703
-0.064649,0.84883,-0.79207
-0.064602,0.85137,-0.79724
-0.064558,0.85395,-0.80255
-0.064518,0.85656,-0.808
-0.064481,0.8592,-0.81358
-0.064443,0.86189,-0.81929
-0.064407,0.86462,-0.82514
-0.064372,0.86739,-0.83113
-0.064339,0.87019,-0.83725
-0.064308,0.87304,-0.84351
-0.06428,0.87592,-0.8499
-0.064255,0.87884,-0.85643
-0.064232,0.88181,-0.86308
-0.064212,0.88481,-0.86987
-0.064196,0.88786,-0.8768
-0.064183,0.89094,-0.88386
-0.064172,0.89406,-0.89105
-0.064162,0.89722,-0.89836
-0.064153,0.90041,-0.90579
-0.064147,0.90364,-0.91332
-0.064144,0.90689,-0.92098
-0.064143,0.91018,-0.92874
-0.064144,0.91349,-0.93661
-0.064145,0.91684,-0.94458
-0.064145,0.92022,-0.95265
-0.064147,0.92362,-0.9608
-0.064149,0.92704,-0.96906
-0.064153,0.93048,-0.9774
-0.064156,0.93394,-0.98584
-0.064158,0.93741,-0.99437
-0.064161,0.94089,-1.003
-0.064164,0.9444,-1.0117
-0.064167,0.94791,-1.0205
-0.064167,0.95144,-1.0294
-0.064168,0.95498,-1.0383
-0.064167,0.95853,-1.0474
-0.064164,0.96208,-1.0566
-0.064162,0.96565,-1.0658
-0.064157,0.96921,-1.0751
-0.064153,0.97279,-1.0845
-0.064149,0.97638,-1.094
-0.064146,0.97997,-1.1036
-0.064143,0.98356,-1.1133
-0.064141,0.98716,-1.123
-0.064138,0.99077,-1.1329
-0.064136,0.99437,-1.1427
-0.064136,0.99798,-1.1527
-0.064138,1.0016,-1.1627
-0.064144,1.0052,-1.1728
-0.064153,1.0088,-1.183
-0.064163,1.0123,-1.1932
-0.064176,1.0159,-1.2035
-0.064192,1.0195,-1.2137
-0.064212,1.023,-1.2241
-0.064237,1.0265,-1.2344
-0.064267,1.03,-1.2447
-0.064301,1.0335,-1.255
-0.064342,1.0369,-1.2654
-0.064387,1.0403,-1.2757
-0.064437,1.0437,-1.286
-0.064495,1.0471,-1.2963
-0.064558,1.0503,-1.3065
-0.064628,1.0536,-1.3168
-0.064704,1.0568,-1.327
-0.064787,1.0599,-1.3372
-0.064878,1.063,-1.3473
-0.064979,1.066,-1.3575
-0.065089,1.069,-1.3676
-0.065206,1.0719,-1.3776
-0.065331,1.0748,-1.3876
-0.065464,1.0775,-1.3976
-0.065604,1.0803,-1.4075
-0.065749,1.0829,-1.4173
-0.065902,1.0855,-1.4271
-0.066058,1.088,-1.4368
-0.066219,1.0905,-1.4465
-0.066381,1.0929,-1.4561
-0.066544,1.0952,-1.4656
-0.066705,1.0974,-1.475
-0.066863,1.0995,-1.4844
-0.067018,1.1015,-1.4936
-0.06717,1.1035,-1.5028
-0.06732,1.1054,-1.5118
-0.067464,1.1071,-1.5207
-0.067609,1.1088,-1.5295
-0.067753,1.1104,-1.5382
-0.0679,1.1118,-1.5468
-0.06805,1.1132,-1.5552
-0.068205,1.1145,-1.5635
-0.06837,1.1156,-1.5716
-0.068545,1.1167,-1.5796
-0.068727,1.1176,-1.5875
-0.068922,1.1184,-1.5952
-0.06913,1.1191,-1.6028
-0.069352,1.1197,-1.6102
-0.069593,1.1202,-1.6176
-0.069855,1.1205,-1.6248
-0.070139,1.1208,-1.6318
-0.070449,1.1209,-1.6388
-0.070786,1.121,-1.6456
-0.071152,1.1209,-1.6523
-0.07155,1.1207,-1.659
-0.071977,1.1205,-1.6655
-0.07243,1.1201,-1.6719
-0.072903,1.1197,-1.6783
-0.0734,1.1192,-1.6845
-0.073913,1.1186,-1.6906
-0.074446,1.1179,-1.6967
-0.074999,1.1171,-1.7027
-0.075575,1.1163,-1.7085
-0.076171,1.1153,-1.7144
-0.076785,1.1143,-1.7201
-0.077416,1.1133,-1.7257
-0.078058,1.1121,-1.7313
-0.078715,1.1109,-1.7368
-0.079384,1.1097,-1.7422
-0.080065,1.1083,-1.7475
-0.080759,1.1069,-1.7527
-0.081469,1.1054,-1.7579
-0.082194,1.1038,-1.7629
-0.082932,1.1021,-1.7679
-0.083688,1.1004,-1.7728
-0.084458,1.0985,-1.7776
-0.085243,1.0966,-1.7823
-0.086043,1.0947,-1.7868
-0.086859,1.0926,-1.7913
-0.087688,1.0904,-1.7957
-0.08853,1.0882,-1.8
-0.089381,1.0858,-1.8042
-0.090241,1.0834,-1.8083
-0.091106,1.0809,-1.8123
-0.091973,1.0783,-1.8162
-0.092845,1.0756,-1.82
-0.093719,1.0728,-1.8237
-0.094598,1.07,-1.8272
-0.095485,1.067,-1.8307
-0.096378,1.064,-1.8341
-0.097275,1.0609,-1.8373
-0.098178,1.0577,-1.8405
-0.099082,1.0544,-1.8435
-0.099988,1.051,-1.8465
-0.10089,1.0476,-1.8493
-0.1018,1.0441,-1.852
-0.10271,1.0405,-1.8546
-0.10362,1.0368,-1.8571
-0.10452,1.033,-1.8595
-0.10543,1.0292,-1.8617
-0.10634,1.0252,-1.8638
-0.10726,1.0213,-1.8659
-0.10819,1.0172,-1.8677
-0.10913,1.0131,-1.8695
-0.11008,1.0088,-1.8712
-0.11103,1.0046,-1.8727
-0.11197,1.0002,-1.8741
-0.11292,0.99574,-1.8754
-0.11387,0.99123,-1.8766
-0.11483,0.98663,-1.8777
-0.11579,0.98196,-1.8786
-0.11676,0.97723,-1.8795
-0.11774,0.97243,-1.8802
-0.11872,0.96758,-1.8809
-0.11971,0.96266,-1.8815
-0.1207,0.95768,-1.8819
-0.12171,0.95264,-1.8823
-0.12272,0.94755,-1.8826
-0.12374,0.9424,-1.8829
-0.12476,0.93721,-1.883
-0.12579,0.93197,-1.8831
-0.12682,0.9267,-1.8832
-0.12786,0.9214,-1.8831
-0.12892,0.91606,-1.883
-0.12998,0.91069,-1.8829
-0.13105,0.90529,-1.8827
-0.13212,0.89988,-1.8824
-0.13321,0.89444,-1.882
-0.1343,0.88897,-1.8816
-0.1354,0.88349,-1.8811
-0.13652,0.878,-1.8805
-0.13764,0.87249,-1.8799
-0.13876,0.86696,-1.8792
-0.13987,0.86142,-1.8784
-0.14099,0.85587,-1.8775
-0.14211,0.85031,-1.8765
-0.14324,0.84474,-1.8754
-0.14437,0.83916,-1.8742
-0.14551,0.83355,-1.873
-0.14664,0.82792,-1.8716
-0.14777,0.8223,-1.8702
-0.1489,0.81667,-1.8687
-0.15003,0.81102,-1.867
-0.15116,0.80536,-1.8653
-0.1523,0.79968,-1.8635
-0.15343,0.79399,-1.8615
-0.15456,0.78829,-1.8595
-0.15568,0.78259,-1.8574
-0.15679,0.77688,-1.8552
-0.15789,0.77117,-1.853
-0.159,0.76545,-1.8506
-0.1601,0.75973,-1.8481
-0.16119,0.75402,-1.8456
-0.16228,0.7483,-1.843
-0.16336,0.74259,-1.8403
-0.16442,0.73688,-1.8375
-0.16548,0.73118,-1.8347
-0.16654,0.72548,-1.8317
-0.1676,0.71978,-1.8287
-0.16866,0.7141,-1.8256
-0.16971,0.70843,-1.8225
-0.17074,0.70277,-1.8192
-0.17177,0.69713,-1.8159
-0.1728,0.6915,-1.8125
-0.17382,0.68587,-1.8091
-0.17484,0.68024,-1.8055
-0.17586,0.67463,-1.8019
-0.17688,0.66902,-1.7982
-0.17789,0.66343,-1.7945
-0.1789,0.65785,-1.7906
-0.17991,0.65229,-1.7867
-0.18092,0.64674,-1.7827
-0.18193,0.64119,-1.7787
-0.18293,0.63566,-1.7746
-0.18393,0.63015,-1.7704
-0.18491,0.62465,-1.7661
-0.18589,0.61918,-1.7618
-0.18686,0.61371,-1.7574
-0.18783,0.60827,-1.7529
-0.1888,0.60285,-1.7484
-0.18976,0.59744,-1.7438
-0.1907,0.59206,-1.7391
-0.19163,0.5867,-1.7344
-0.19255,0.58136,-1.7297
-0.19346,0.57605,-1.7248
-0.19436,0.57077,-1.72
-0.19524,0.56552,-1.715
-0.1961,0.56029,-1.71
-0.19695,0.5551,-1.705
-0.19778,0.54994,-1.6999
-0.1986,0.54481,-1.6948
-0.19941,0.53971,-1.6896
-0.20022,0.53463,-1.6843
-0.20101,0.52958,-1.6791
-0.20178,0.52458,-1.6737
-0.20254,0.5196,-1.6684
-0.20328,0.51467,-1.663
-0.204,0.50977,-1.6576
-0.20471,0.5049,-1.6522
-0.20541,0.50008,-1.6467
-0.20609,0.49529,-1.6412
-0.20675,0.49055,-1.6357
-0.2074,0.48586,-1.6302
-0.20805,0.4812,-1.6246
-0.20868,0.47659,-1.619
-0.2093,0.47202,-1.6135
-0.20992,0.4675,-1.6079
-0.21053,0.46303,-1.6023
-0.21114,0.45861,-1.5966
-0.21173,0.45425,-1.591
-0.2123,0.44993,-1.5854
-0.21287,0.44568,-1.5798
-0.21341,0.44147,-1.5741
-0.21395,0.43732,-1.5684
-0.21448,0.43322,-1.5628
-0.215,0.42916,-1.5571
-0.21551,0.42517,-1.5514
-0.21601,0.42123,-1.5457
-0.2165,0.41734,-1.54
-0.21698,0.41349,-1.5342
-0.21745,0.4097,-1.5285
-0.2179,0.40596,-1.5227
-0.21834,0.40227,-1.5169
-0.21876,0.39862,-1.5111
-0.21917,0.39501,-1.5053
-0.21957,0.39145,-1.4995
-0.21996,0.38794,-1.4936
-0.22034,0.38447,-1.4877
-0.22072,0.38105,-1.4819
-0.22109,0.37766,-1.4759
-0.22145,0.37431,-1.47
-0.22181,0.371,-1.4641
-0.22216,0.36774,-1.4582
-0.22251,0.36451,-1.4522
-0.22285,0.36132,-1.4463
-0.22318,0.35817,-1.4403
-0.2235,0.35506,-1.4344
-0.22382,0.35199,-1.4284
-0.22414,0.34894,-1.4224
-0.22444,0.34594,-1.4164
-0.22474,0.34298,-1.4104
-0.22502,0.34005,-1.4044
-0.22528,0.33716,-1.3984
-0.22553,0.33431,-1.3924
-0.22576,0.3315,-1.3864
-0.22598,0.32873,-1.3804
-0.22617,0.32599,-1.3744
-0.22635,0.3233,-1.3684
-0.2265,0.32066,-1.3624
-0.22663,0.31806,-1.3564
-0.22674,0.3155,-1.3504
-0.22683,0.31297,-1.3444
-0.22691,0.31049,-1.3384
-0.22697,0.30806,-1.3324
-0.22701,0.30568,-1.3265
-0.22703,0.30334,-1.3205
-0.22705,0.30105,-1.3146
-0.22706,0.2988,-1.3087
-0.22706,0.29659,-1.3028
-0.22705,0.29444,-1.2969
-0.22703,0.29234,-1.2911
-0.22702,0.2903,-1.2852
-0.227,0.2883,-1.2794
-0.22699,0.28634,-1.2737
-0.22697,0.28442,-1.2679
-0.22696,0.28256,-1.2622
-0.22695,0.28075,-1.2565
-0.22695,0.27899,-1.2508
-0.22694,0.27728,-1.2452
-0.22694,0.27562,-1.2395
-0.22693,0.27401,-1.2339
-0.22692,0.27245,-1.2283
-0.2269,0.27093,-1.2228
-0.22688,0.26947,-1.2173
-0.22685,0.26804,-1.2117
-0.22681,0.26667,-1.2062
-0.22677,0.26534,-1.2007
-0.22672,0.26405,-1.1953
-0.22666,0.26281,-1.1898
-0.22658,0.26162,-1.1844
-0.22649,0.26047,-1.179
-0.2264,0.25937,-1.1736
-0.22629,0.25832,-1.1683
-0.22619,0.25731,-1.163
-0.22607,0.25634,-1.1577
-0.22595,0.25542,-1.1524
-0.22581,0.25455,-1.1471
-0.22566,0.25373,-1.1419
-0.2255,0.25296,-1.1367
-0.22532,0.25224,-1.1316
-0.22512,0.25157,-1.1265
-0.2249,0.25095,-1.1214
-0.22467,0.25038,-1.1164
-0.22442,0.24987,-1.1114
-0.22415,0.24939,-1.1065
-0.22387,0.24896,-1.1016
-0.22358,0.24857,-1.0967
-0.22326,0.24823,-1.0919
-0.22292,0.24792,-1.0871
-0.22254,0.24765,-1.0823
-0.22214,0.24741,-1.0776
-0.22171,0.24722,-1.0729
-0.22124,0.24706,-1.0682
-0.22075,0.24694,-1.0636
-0.22024,0.24686,-1.0589
-0.2197,0.2468,-1.0544
-0.21912,0.24678,-1.0498
-0.21852,0.24679,-1.0453
-0.21789,0.24684,-1.0408
-0.21722,0.24693,-1.0363
-0.21653,0.24705,-1.0318
-0.21582,0.24719,-1.0274
-0.21508,0.24735,-1.023
-0.21432,0.24753,-1.0187
-0.21353,0.24775,-1.0143
-0.21272,0.24799,-1.01
-0.21189,0.24828,-1.0057
-0.21105,0.24858,-1.0014
-0.21018,0.24891,-0.99711
-0.2093,0.24926,-0.99286
-0.20841,0.24964,-0.98862
-0.2075,0.25004,-0.98441
-0.20658,0.25045,-0.98022
-0.20565,0.25089,-0.97605
-0.2047,0.25134,-0.97189
-0.20374,0.25182,-0.96774
-0.20277,0.25233,-0.96359
-0.20178,0.25286,-0.95946
-0.20077,0.25341,-0.95533
-0.19975,0.25398,-0.95121
-0.19873,0.25456,-0.9471
-0.1977,0.25514,-0.943
-0.19667,0.25574,-0.9389
-0.19564,0.25635,-0.9348
-0.1946,0.25698,-0.9307
-0.19355,0.25763,-0.92659
-0.19249,0.25831,-0.92248
-0.19142,0.25901,-0.91837
-0.19035,0.25972,-0.91426
-0.18927,0.26045,-0.91015
-0.18817,0.26118,-0.90605
-0.18707,0.26194,-0.90195
-0.18597,0.26273,-0.89784
-0.18487,0.26353,-0.89374
-0.18376,0.26435,-0.88965
-0.18264,0.26518,-0.88555
-0.1815,0.26601,-0.88146
-0.18035,0.26684,-0.87739
-0.17919,0.26769,-0.87331
-0.17802,0.26855,-0.86924
-0.17683,0.26944,-0.86517
-0.17563,0.27033,-0.86109
-0.17442,0.27122,-0.85702
-0.17319,0.27211,-0.85296
-0.17195,0.27301,-0.8489
-0.1707,0.27393,-0.84486
-0.16942,0.27486,-0.84082
-0.16813,0.27581,-0.8368
-0.16682,0.27677,-0.83279
-0.1655,0.27773,-0.8288
-0.16416,0.2787,-0.82483
-0.16281,0.27967,-0.82087
-0.16145,0.28067,-0.81694
-0.16007,0.2817,-0.81302
-0.15869,0.28274,-0.80911
-0.1573,0.28378,-0.80521
-0.1559,0.28484,-0.80135
-0.15449,0.28591,-0.7975
-0.15307,0.28701,-0.79368
-0.15166,0.28813,-0.78989
-0.15023,0.28925,-0.78613
-0.1488,0.29038,-0.7824
-0.14738,0.29151,-0.77871
-0.14596,0.29268,-0.77504
-0.14453,0.29387,-0.7714
-0.14309,0.29509,-0.76778
-0.14164,0.29631,-0.76421
-0.14018,0.29755,-0.76067
-0.13873,0.2988,-0.75717
-0.13727,0.30006,-0.75371
-0.13581,0.30132,-0.75029
-0.13435,0.30259,-0.74691
-0.13288,0.3039,-0.74356
-0.1314,0.30522,-0.74025
-0.12991,0.30656,-0.73697
-0.12841,0.30791,-0.73375
-0.12691,0.30927,-0.73057
-0.1254,0.31065,-0.72743
-0.12388,0.31203,-0.72435
-0.12235,0.31343,-0.72132
-0.12081,0.31485,-0.71832
-0.11927,0.31629,-0.71537
-0.11773,0.31775,-0.71246
-0.11618,0.31922,-0.70961
-0.11461,0.3207,-0.70681
-0.11302,0.32219,-0.70406
-0.11143,0.3237,-0.70137
-0.10984,0.32523,-0.69873
-0.10825,0.32678,-0.69613
-0.10666,0.32836,-0.69358
-0.10506,0.32996,-0.69108
-0.10346,0.33155,-0.68863
-0.10186,0.33316,-0.68624
-0.10026,0.33478,-0.68389
